,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
POLE4,0.07325905107807078,5.551115123125783e-16,8.407771530552179e-05,0.0,0.009900990099009901,5.33783140575592e-05,9.440671978105074e-16,0.0,0.011703297989373406
OR2T11,0.07285283193969051,7.771561172376096e-16,8.407771530552179e-05,0.0,0.009900990099009901,7.679129793960933e-05,1.3194501141555342e-15,0.0,0.011703297989373406
LXN,0.07264504073106033,8.881784197001252e-16,8.407771530552179e-05,0.0,0.009900990099009901,4.959625779665303e-05,1.5053871520341107e-15,0.0,0.011703297989373406
ALG1L,0.0726399261955404,9.992007221626409e-16,8.407771530552179e-05,0.0,0.009900990099009901,5.1417343282302404e-05,1.6906949613581064e-15,0.0,0.011703297989373406
PTGER4,0.07251040240368657,1.1102230246251565e-15,8.407771530552179e-05,0.0,0.009900990099009901,5.0810352258953374e-05,1.8753767307857373e-15,0.0,0.011703297989373406
C2,0.07203205819122785,1.6653345369377348e-15,8.407771530552179e-05,0.0,0.009900990099009901,6.0119146228545675e-05,2.803593496528173e-15,0.0,0.011703297989373406
ZNF326,0.07199456638049176,1.6653345369377348e-15,8.407771530552179e-05,0.0,0.009900990099009901,5.204958201058956e-05,2.803593496528173e-15,0.0,0.011703297989373406
GBP3,0.07191354711498667,1.7763568394002505e-15,8.407771530552179e-05,0.0,0.009900990099009901,5.243301587426785e-05,2.9854736796642865e-15,0.0,0.011703297989373406
FAT4,0.07085337024290542,4.440892098500626e-15,8.407771530552179e-05,0.0,0.009900990099009901,4.940364732236734e-05,7.451161239095011e-15,0.0,0.011703297989373406
GNG12,0.07069074421539928,5.10702591327572e-15,8.407771530552179e-05,0.0,0.009900990099009901,5.800124700337815e-05,8.554482266793501e-15,0.0,0.011703297989373406
PLOD2,0.07050476874863815,5.995204332975845e-15,8.407771530552179e-05,0.0,0.009900990099009901,5.856620030478526e-05,1.0025425305979675e-14,0.0,0.011703297989373406
KLHL3,0.07038974573236617,6.661338147750939e-15,8.407771530552179e-05,0.0,0.009900990099009901,5.051323263688648e-05,1.1120764854342135e-14,0.0,0.011703297989373406
TNFSF18,0.07010500731804163,8.43769498715119e-15,8.407771530552179e-05,0.0,0.009900990099009901,5.4721564358334594e-05,1.4062824978585317e-14,0.0,0.011703297989373406
NECTIN3,0.0699649830754611,9.547918011776346e-15,8.407771530552179e-05,0.0,0.009900990099009901,5.076481701226104e-05,1.5886718821591258e-14,0.0,0.011703297989373406
SMIM20,0.06978990287340689,1.1102230246251565e-14,8.407771530552179e-05,0.0,0.009900990099009901,5.876078408610568e-05,1.84422429339727e-14,0.0,0.011703297989373406
DDAH2,0.06945986113503436,1.4654943925052066e-14,8.407771530552179e-05,0.0,0.009900990099009901,5.284475970249513e-05,2.430338959378452e-14,0.0,0.011703297989373406
LEPR,0.06941899732286276,1.5210055437364645e-14,8.407771530552179e-05,0.0,0.009900990099009901,5.329175760386337e-05,2.5182210989014313e-14,0.0,0.011703297989373406
GFPT2,0.06898197694834876,2.1871393585115584e-14,8.407771530552179e-05,0.0,0.009900990099009901,4.466650820124339e-05,3.6151063777050553e-14,0.0,0.011703297989373406
VGLL3,0.06885577553432887,2.4313884239290928e-14,8.407771530552179e-05,0.0,0.009900990099009901,5.5219960917021166e-05,4.012192118694873e-14,0.0,0.011703297989373406
RTCA,0.0683164514925604,3.808064974464287e-14,8.407771530552179e-05,0.0,0.009900990099009901,6.0525225799350884e-05,6.273583153977409e-14,0.0,0.011703297989373406
IL12B,0.06769958999081678,6.339373470609644e-14,8.407771530552179e-05,0.0,0.009900990099009901,5.49942014537904e-05,1.0426601102976389e-13,0.0,0.011703297989373406
CD34,0.06760977320976555,6.827871601444713e-14,8.407771530552179e-05,8.215650382226158e-15,0.009900990099009901,7.921955721215476e-05,1.1211611825032369e-13,1.250479510232292e-14,0.011703297989373406
COL4A3,0.06736480581582674,8.348877145181177e-14,8.407771530552179e-05,0.0,0.009900990099009901,5.463780131997751e-05,1.3686683844559307e-13,0.0,0.011703297989373406
PPIG,0.06708909963708891,1.0458300891968975e-13,8.407771530552179e-05,0.0,0.009900990099009901,6.0762869498712626e-05,1.7116695404204543e-13,0.0,0.011703297989373406
NCF2,0.06678170370331629,1.3433698597964394e-13,8.407771530552179e-05,0.0,0.009900990099009901,4.821405453682228e-05,2.195048790517058e-13,0.0,0.011703297989373406
SCN7A,0.06667739443624422,1.461053500406706e-13,8.407771530552179e-05,0.0,0.009900990099009901,4.73220326782573e-05,2.3834477983796186e-13,0.0,0.011703297989373406
CPA3,0.0664978470850746,1.6897594434794883e-13,8.407771530552179e-05,0.0,0.009900990099009901,5.640254946276816e-05,2.7520512108786455e-13,0.0,0.011703297989373406
IL18RAP,0.06611434639940465,2.3026025530725747e-13,8.407771530552179e-05,0.0,0.009900990099009901,5.399672274299679e-05,3.7440691919879264e-13,0.0,0.011703297989373406
HAVCR2,0.06597571314557141,2.573496971081113e-13,8.407771530552179e-05,0.0,0.009900990099009901,5.50032826742663e-05,4.177754823183625e-13,0.0,0.011703297989373406
DDR2,0.06582330111930496,2.907674101493285e-13,8.407771530552179e-05,0.0,0.009900990099009901,4.1461230559189106e-05,4.712599840345681e-13,0.0,0.011703297989373406
NRP2,0.06561982688665616,3.4205971388701073e-13,8.407771530552179e-05,0.0,0.009900990099009901,4.2102209597135286e-05,5.534946826650659e-13,0.0,0.011703297989373406
PDZRN3,0.06517206315603048,4.883871085326064e-13,8.407771530552179e-05,0.0,0.009900990099009901,4.766885640359852e-05,7.889937132998487e-13,0.0,0.011703297989373406
LRRC15,0.0646632235567536,7.299716386910404e-13,8.407771530552179e-05,1.1102230246251565e-16,0.009900990099009901,5.997172008862013e-05,1.1773736107920006e-12,1.7293193529986861e-16,0.011703297989373406
TFPI,0.06441345969920158,8.881784197001252e-13,8.407771530552179e-05,0.0,0.009900990099009901,5.3983414496012506e-05,1.4302390011274159e-12,0.0,0.011703297989373406
INPP1,0.06334093966091169,2.0450308113595383e-12,8.407771530552179e-05,0.0,0.009900990099009901,4.6368958719505694e-05,3.287830886430126e-12,0.0,0.011703297989373406
PDLIM4,0.06310301781449423,2.456146397378234e-12,8.407771530552179e-05,0.0,0.009900990099009901,4.063550689669516e-05,3.9424500760485295e-12,0.0,0.011703297989373406
ITGA1,0.06308565329904012,2.489120021209601e-12,8.407771530552179e-05,0.0,0.009900990099009901,5.03163865488446e-05,3.988974392964104e-12,0.0,0.011703297989373406
ADAMTS12,0.06283315867704695,3.0210278723075135e-12,8.407771530552179e-05,0.0,0.009900990099009901,4.719203793972427e-05,4.833644595692021e-12,0.0,0.011703297989373406
CAVIN2,0.06226426638958492,4.660605235073945e-12,8.407771530552179e-05,3.3306690738754696e-16,0.009900990099009901,5.8048781656442044e-05,7.445056286060614e-12,5.147865647411854e-16,0.011703297989373406
GPX7,0.06224333926245501,4.735212222328755e-12,8.407771530552179e-05,0.0,0.009900990099009901,5.2552429721083506e-05,7.552172603395143e-12,0.0,0.011703297989373406
ATXN1,0.06210673173545715,5.2515769510819155e-12,8.407771530552179e-05,0.0,0.009900990099009901,5.3736867862707516e-05,8.362383680066744e-12,0.0,0.011703297989373406
CLCN6,0.0619006895711989,6.136424701708165e-12,8.407771530552179e-05,6.661338147750939e-16,0.009900990099009901,5.863529903393093e-05,9.755842133081343e-12,1.026400330932348e-15,0.011703297989373406
SLC2A5,0.061509894045265814,8.233635995225086e-12,8.407771530552179e-05,0.0,0.009900990099009901,4.8626953818390554e-05,1.3069263484484263e-11,0.0,0.011703297989373406
FBLIM1,0.061363483447852744,9.188094729495333e-12,8.407771530552179e-05,0.0,0.009900990099009901,5.0056491255835635e-05,1.456116438905758e-11,0.0,0.011703297989373406
GJA4,0.06104788407358543,1.1628809026831277e-11,8.407771530552179e-05,3.3306690738754696e-15,0.009900990099009901,6.044891650080623e-05,1.8400014282960882e-11,5.077239441883337e-15,0.011703297989373406
CISH,0.06101151486203153,1.1947887124108547e-11,8.407771530552179e-05,0.0,0.009900990099009901,4.811320414632611e-05,1.8875019153410025e-11,0.0,0.011703297989373406
NPHP3,0.06069831490928971,1.507527436217515e-11,8.407771530552179e-05,2.1094237467877974e-15,0.009900990099009901,5.991132480549994e-05,2.377803527156964e-11,3.230357958327408e-15,0.011703297989373406
MGAT1,0.059937877336370876,2.6385449380939008e-11,8.407771530552179e-05,0.0,0.009900990099009901,3.823093862571372e-05,4.155188878888033e-11,0.0,0.011703297989373406
MYO7B,0.0597690607094625,2.9849345217769496e-11,8.407771530552179e-05,1.1102230246251565e-16,0.009900990099009901,5.2106259100513294e-05,4.6932932732341976e-11,1.7293193529986861e-16,0.011703297989373406
CXCL2,0.05948913562690246,3.659705871683627e-11,8.407771530552179e-05,0.0,0.009900990099009901,4.358644904285898e-05,5.745221148639917e-11,0.0,0.011703297989373406
ZNF354C,0.05926425332585119,4.3078984823807787e-11,8.407771530552179e-05,1.694200335577989e-13,0.009900990099009901,6.394793341582559e-05,6.752191978653258e-11,2.53243697395813e-13,0.011703297989373406
PLGLB2,0.05887070815198685,5.7224780469766756e-11,8.407771530552179e-05,1.6986412276764895e-14,0.009900990099009901,6.033450572098453e-05,8.955364705753796e-11,2.5736988298128628e-14,0.011703297989373406
TM4SF18,0.05799185468700807,1.0718903542539238e-10,8.407771530552179e-05,2.220446049250313e-16,0.009900990099009901,5.09703357031022e-05,1.674828678521756e-10,3.437222986455593e-16,0.011703297989373406
PTGFR,0.057628255377249096,1.3860368408558088e-10,8.407771530552179e-05,0.0,0.009900990099009901,4.847535966123348e-05,2.1623039638936175e-10,0.0,0.011703297989373406
EGFLAM,0.05742061084261117,1.6040646588777463e-10,8.407771530552179e-05,2.220446049250313e-16,0.009900990099009901,5.0095472482242107e-05,2.498543082364091e-10,3.437222986455593e-16,0.011703297989373406
CLK2,0.05732423089808803,1.716315978228522e-10,8.407771530552179e-05,5.573319583618286e-14,0.009900990099009901,6.190769277758952e-05,2.669231692423829e-10,8.368347723150579e-14,0.011703297989373406
ANKRD65,0.057245641408011076,1.8134915791279127e-10,8.407771530552179e-05,0.0,0.009900990099009901,3.5972131641054205e-05,2.815980712931541e-10,0.0,0.011703297989373406
NR2F1,0.057165538141105796,1.9180623755943316e-10,8.407771530552179e-05,6.494804694057166e-13,0.009900990099009901,6.064873248916358e-05,2.973740117200514e-10,9.62193288008469e-13,0.011703297989373406
MXD1,0.05684575939283952,2.397368970008529e-10,8.407771530552179e-05,0.0,0.009900990099009901,4.675559439186312e-05,3.711097476793388e-10,0.0,0.011703297989373406
SAP30L,0.05648373490776637,3.081639388113899e-10,8.407771530552179e-05,1.6653345369377348e-15,0.009900990099009901,5.0604452223721176e-05,4.762966596775733e-10,2.5541940750578754e-15,0.011703297989373406
SPON2,0.05600389193523896,4.288424060305829e-10,8.407771530552179e-05,1.1102230246251565e-16,0.009900990099009901,4.631349278977265e-05,6.617938364669488e-10,1.7293193529986861e-16,0.011703297989373406
FLT4,0.055883664725054856,4.656658392221402e-10,8.407771530552179e-05,0.0,0.009900990099009901,4.155130101635106e-05,7.1751284934074e-10,0.0,0.011703297989373406
LMOD1,0.05568878753456165,5.319981122298145e-10,8.407771530552179e-05,2.220446049250313e-16,0.009900990099009901,4.693563348273886e-05,8.184586341997147e-10,3.437222986455593e-16,0.011703297989373406
NDUFAF7,0.055567819477690156,5.777163192277612e-10,8.407771530552179e-05,0.0,0.009900990099009901,4.301424692690497e-05,8.87429061793796e-10,0.0,0.011703297989373406
PTPRG,0.055490645957242506,6.088609616483609e-10,8.407771530552179e-05,1.6167733818406305e-11,0.009900990099009901,6.833235331549933e-05,9.338358307490197e-10,2.34996131081487e-11,0.011703297989373406
HSPA6,0.0549854166304767,8.571625631503821e-10,8.407771530552179e-05,4.440892098500626e-16,0.009900990099009901,4.743984243208149e-05,1.3126532360649037e-09,6.853228547068867e-16,0.011703297989373406
BMP6,0.054958388696367766,8.729181821820475e-10,8.407771530552179e-05,1.2578826869003024e-13,0.009900990099009901,5.666915789852311e-05,1.334737281623926e-09,1.8858810898055506e-13,0.011703297989373406
MYO1B,0.0548667617856189,9.284591984126678e-10,8.407771530552179e-05,0.0,0.009900990099009901,3.981940346486682e-05,1.4174949594086531e-09,0.0,0.011703297989373406
HEYL,0.054814693104392985,9.615402918328186e-10,8.407771530552179e-05,0.0,0.009900990099009901,3.9604972831368226e-05,1.4657626399890528e-09,0.0,0.011703297989373406
P2RY14,0.054575786135061706,1.1286410694921756e-09,8.407771530552179e-05,2.6645352591003757e-14,0.009900990099009901,5.3126559506587246e-05,1.7178707298206628e-09,4.0310669577917934e-14,0.011703297989373406
TRIM2,0.05422668367723767,1.424703244268244e-09,8.407771530552179e-05,2.220446049250313e-16,0.009900990099009901,4.565093959808145e-05,2.1652024988879085e-09,3.437222986455593e-16,0.011703297989373406
PPP3CA,0.053789026937533624,1.904092661320078e-09,8.407771530552179e-05,1.1102230246251565e-16,0.009900990099009901,4.390686163645597e-05,2.8893667091351714e-09,1.7293193529986861e-16,0.011703297989373406
P2RY13,0.05375530319318387,1.946947270070609e-09,8.407771530552179e-05,5.284827020446414e-10,0.009900990099009901,7.647251532330654e-05,2.9499201061675895e-09,7.485590680519001e-10,0.011703297989373406
PHLDB2,0.05373741780758706,1.97005467494904e-09,8.407771530552179e-05,1.4432899320127035e-15,0.009900990099009901,4.606283538646796e-05,2.980415544552254e-09,2.2170352258259653e-15,0.011703297989373406
PCDH18,0.053625745706760375,2.1204864530943723e-09,8.407771530552179e-05,1.5175638523601265e-12,0.009900990099009901,6.224664674432899e-05,3.203151741834399e-09,2.2382947674928118e-12,0.011703297989373406
COL8A2,0.05362256475226167,2.124931230973459e-09,8.407771530552179e-05,1.1102230246251565e-16,0.009900990099009901,4.192023279363046e-05,3.205024481106273e-09,1.7293193529986861e-16,0.011703297989373406
ID2,0.05342927660446138,2.412718358435484e-09,8.407771530552179e-05,2.7755575615628914e-15,0.009900990099009901,4.6480341633529784e-05,3.633611985595608e-09,4.243971806671087e-15,0.011703297989373406
OSMR,0.05295173366370323,3.295976935824285e-09,8.407771530552179e-05,3.3306690738754696e-15,0.009900990099009901,4.469377889977737e-05,4.956356294472609e-09,5.077239441883337e-15,0.011703297989373406
SLIT2,0.0527007205900543,3.879140453300067e-09,8.407771530552179e-05,4.6407322429331543e-14,0.009900990099009901,4.864005799782533e-05,5.824535215165266e-09,6.989054582730654e-14,0.011703297989373406
ACSL1,0.05230501427983706,5.0075646962355336e-09,8.407771530552179e-05,1.375566327510569e-13,0.009900990099009901,5.2686899206493604e-05,7.507593247729436e-09,2.0592310292074384e-13,0.011703297989373406
TRIM27,0.052250135670362595,5.187323237620944e-09,8.407771530552179e-05,4.851674617611934e-14,0.009900990099009901,4.817357931949799e-05,7.765453948534347e-09,7.2957513046796e-14,0.011703297989373406
RASGEF1B,0.052168386173696964,5.466780916840719e-09,8.407771530552179e-05,3.2085445411667024e-14,0.009900990099009901,5.1111602406514495e-05,8.171570877190909e-09,4.839433697084015e-14,0.011703297989373406
PGD,0.05201770640773912,6.020698051223405e-09,8.407771530552179e-05,9.769962616701378e-15,0.009900990099009901,4.5849000008135705e-05,8.986116494363291e-09,1.484796750258568e-14,0.011703297989373406
GFI1,0.05191335707886492,6.435868615817242e-09,8.407771530552179e-05,9.018341629030147e-13,0.009900990099009901,5.470886065675404e-05,9.591458443840897e-09,1.3340742054778323e-12,0.011703297989373406
PLEKHG5,0.0516718732613649,7.506141708191194e-09,8.407771530552179e-05,1.1102230246251565e-15,0.009900990099009901,4.2437054846132946e-05,1.116985373242737e-08,1.7080354225002407e-15,0.011703297989373406
SLC38A11,0.051620730150947265,7.754048736430263e-09,8.407771530552179e-05,3.0964120156795616e-13,0.009900990099009901,5.237099055896382e-05,1.1521617736151951e-08,4.614622974187126e-13,0.011703297989373406
CSF3R,0.05158717642864677,7.920995415133802e-09,8.407771530552179e-05,1.6009416015094757e-12,0.009900990099009901,5.319254239129835e-05,1.175221871681573e-08,2.357793227554456e-12,0.011703297989373406
C1orf54,0.05152244562835207,8.252983296763716e-09,8.407771530552179e-05,6.874167901571582e-12,0.009900990099009901,5.935895121211016e-05,1.2226641921131431e-08,1.0064667498640676e-11,0.011703297989373406
RND3,0.05137009904896138,9.08854347336785e-09,8.407771530552179e-05,6.759592885430266e-12,0.009900990099009901,6.0557546217247515e-05,1.3444590936934687e-08,9.911426518226195e-12,0.011703297989373406
NLRP3,0.050608404514671405,1.4660565650359558e-08,8.407771530552179e-05,2.5843771567224394e-12,0.009900990099009901,5.3796537029106715e-05,2.165519298428295e-08,3.800554642238881e-12,0.011703297989373406
PLSCR4,0.050056224551505185,2.064743132024205e-08,8.407771530552179e-05,6.892708626082822e-12,0.009900990099009901,5.4334460169113594e-05,3.0453438525430745e-08,1.0077059394857927e-11,0.011703297989373406
HIST1H4B,0.04972868718432543,2.525551878740373e-08,8.407771530552179e-05,1.27675647831893e-14,0.009900990099009901,4.310540611154518e-05,3.7195167580859686e-08,1.9374149898618056e-14,0.011703297989373406
TMEM127,0.04910032965850344,3.704188000774877e-08,8.407771530552179e-05,3.3274494271040567e-12,0.009900990099009901,4.990435113054774e-05,5.4473352952571724e-08,4.886122506760729e-12,0.011703297989373406
FAM89A,0.04884132824762068,4.331901126697346e-08,8.407771530552179e-05,8.199663170671556e-12,0.009900990099009901,5.234407291255722e-05,6.361088291772901e-08,1.1970311198060666e-11,0.011703297989373406
ST6GALNAC3,0.04880100161734912,4.438473599766013e-08,8.407771530552179e-05,2.2184809544967266e-11,0.009900990099009901,5.042447290049749e-05,6.508025806108523e-08,3.219856247455336e-11,0.011703297989373406
GADD45A,0.048731381756428174,4.628462768607733e-08,8.407771530552179e-05,6.493694471032541e-13,0.009900990099009901,4.737145320826207e-05,6.776665839835626e-08,9.62193288008469e-13,0.011703297989373406
PRR3,0.048681955949005824,4.768097472407362e-08,8.407771530552179e-05,1.2738810006851509e-11,0.009900990099009901,5.443990074254549e-05,6.970902737437664e-08,1.8542663765431597e-11,0.011703297989373406
ALPL,0.048433859027551034,5.5329229531331237e-08,8.407771530552179e-05,4.930089669841209e-11,0.009900990099009901,5.58657465461061e-05,8.0772597855958e-08,7.093654201210373e-11,0.011703297989373406
CMTM7,0.04828063832111888,6.063205704176511e-08,8.407771530552179e-05,3.944622406493181e-13,0.009900990099009901,4.434948746506237e-05,8.838492280140686e-08,5.869973819186281e-13,0.011703297989373406
ADAMTS2,0.04815282379425895,6.542884245508418e-08,8.407771530552179e-05,1.5488232918414724e-10,0.009900990099009901,5.87427166736208e-05,9.523848974539181e-08,2.209448347848035e-10,0.011703297989373406
RELL2,0.047113333959748024,1.2068595878211852e-07,8.407771530552179e-05,7.152356484851907e-11,0.009900990099009901,5.371283055239465e-05,1.7541563776470716e-07,1.0246929061392418e-10,0.011703297989373406
HMCN1,0.04701381654106011,1.278875246812916e-07,8.407771530552179e-05,8.327076583825033e-09,0.009900990099009901,7.015344758191304e-05,1.8561324336907347e-07,1.150148699423347e-08,0.011703297989373406
LDB2,0.04673693771406932,1.5017572962960912e-07,8.407771530552179e-05,5.151434834260726e-13,0.009900990099009901,4.3390653847157924e-05,2.1764598497044801e-07,7.654435117772252e-13,0.011703297989373406
ADAMTS3,0.046298212888926354,1.9336152745630386e-07,8.407771530552179e-05,4.41460867861565e-09,0.009900990099009901,6.366465837449241e-05,2.79828549140816e-07,6.131400942521736e-09,0.011703297989373406
ZNF141,0.046019176364011816,2.2682194789069854e-07,8.407771530552179e-05,3.2678193484514395e-11,0.009900990099009901,5.10780497725942e-05,3.277773813449401e-07,4.715468035283463e-11,0.011703297989373406
PPARG,0.0459444887966346,2.366857183577764e-07,8.407771530552179e-05,9.315248572505652e-11,0.009900990099009901,4.978677143442271e-05,3.415378331281045e-07,1.3307497960722362e-10,0.011703297989373406
MERTK,0.045596568397801546,2.883522348673395e-07,8.407771530552179e-05,1.5086820681631252e-12,0.009900990099009901,4.351540462944835e-05,4.154931338146103e-07,2.2284816368731538e-12,0.011703297989373406
PALMD,0.04508614053589845,3.842669488163253e-07,8.407771530552179e-05,2.5987212382005964e-11,0.009900990099009901,4.61884821848314e-05,5.529020846278062e-07,3.7662626640588357e-11,0.011703297989373406
FGF10,0.04480272912618944,4.501066704909462e-07,8.407771530552179e-05,2.755773387264071e-11,0.009900990099009901,4.5598941529766864e-05,6.467049863375664e-07,3.9880946270102335e-11,0.011703297989373406
NEGR1,0.04477671052190157,4.5666817616307753e-07,8.407771530552179e-05,6.272637964599426e-11,0.009900990099009901,4.95084002307157e-05,6.551910705352619e-07,8.999480580486981e-11,0.011703297989373406
ITGA9,0.0442426824519849,6.135632645287714e-07,8.407771530552179e-05,4.8698822752157866e-11,0.009900990099009901,4.5518749360032556e-05,8.790304649409333e-07,7.017121434028511e-11,0.011703297989373406
PCDHGC3,0.04409049184785189,6.670383049245387e-07,8.407771530552179e-05,3.0753177782116836e-14,0.009900990099009901,3.554326114861768e-05,9.542751143412571e-07,4.645495133250277e-14,0.011703297989373406
MELTF,0.04401236262151809,6.962041800839813e-07,8.407771530552179e-05,3.2375435665699115e-11,0.009900990099009901,4.5088960808425116e-05,9.945774001199735e-07,4.678531165563456e-11,0.011703297989373406
FGF2,0.04366496953599003,8.414108065846193e-07,8.407771530552179e-05,3.1733760064156513e-10,0.009900990099009901,5.1439181513278285e-05,1.200300722659942e-06,4.5140483732797316e-10,0.011703297989373406
CACNA2D2,0.04364351663739048,8.51273182500556e-07,8.407771530552179e-05,2.963185252724543e-13,0.009900990099009901,3.8039425491160425e-05,1.2126398611119031e-06,4.4226645563052873e-13,0.011703297989373406
PPP2R2B,0.04298182517078937,1.2162974630802736e-06,8.407771530552179e-05,2.895862438734298e-10,0.009900990099009901,4.922054240295755e-05,1.730152863556577e-06,4.125160169137177e-10,0.011703297989373406
CNRIP1,0.04296693456965292,1.2260329731450526e-06,8.407771530552179e-05,1.0447334108931727e-09,0.009900990099009901,4.991962555487151e-05,1.7415241095810407e-06,1.473530903939595e-09,0.011703297989373406
ADAMTS4,0.042761298843169857,1.3683698544264544e-06,8.407771530552179e-05,5.3101856245518775e-11,0.009900990099009901,4.279075347253165e-05,1.9409501481226306e-06,7.62957704676994e-11,0.011703297989373406
ZNF436,0.042737338125161305,1.385951317489642e-06,8.407771530552179e-05,8.91786644530157e-12,0.009900990099009901,4.127101134439263e-05,1.9631038491354704e-06,1.2999805313850683e-11,0.011703297989373406
HOXD9,0.042711164902056134,1.4054039126909501e-06,8.407771530552179e-05,2.0325701122203554e-09,0.009900990099009901,5.072075072219653e-05,1.987841460666125e-06,2.8467368518492374e-09,0.011703297989373406
SIMC1,0.04252969721984218,1.5476620136567476e-06,8.407771530552179e-05,4.350118043561224e-10,0.009900990099009901,4.934244665583722e-05,2.18596329612535e-06,6.170380203632943e-10,0.011703297989373406
ASTE1,0.04241540508814749,1.6442420189832774e-06,8.407771530552179e-05,4.557190846909975e-09,0.009900990099009901,5.1657772351652994e-05,2.319100167818445e-06,6.320653047031866e-09,0.011703297989373406
DKK2,0.04193773803538345,2.1141511301614457e-06,8.407771530552179e-05,1.2429058893204115e-09,0.009900990099009901,4.9178239032683196e-05,2.9776776481147125e-06,1.748109548973856e-09,0.011703297989373406
COL23A1,0.0414528717288332,2.721394637861252e-06,8.407771530552179e-05,1.5457728430590123e-08,0.009900990099009901,5.763402702898961e-05,3.82755926562764e-06,2.1262349973301407e-08,0.011703297989373406
RASAL2,0.0412120310494941,3.081945111227391e-06,8.407771530552179e-05,1.375546676563033e-09,0.009900990099009901,4.866132409644293e-05,4.328574594420493e-06,1.931947579442462e-09,0.011703297989373406
PLEKHH2,0.04073000604194372,3.945514265635275e-06,8.407771530552179e-05,2.2330126792091676e-07,0.009900990099009901,6.41472459131737e-05,5.5336805969639205e-06,3.0135123875967174e-07,0.011703297989373406
RUBCN,0.040657079615825424,4.094808212062873e-06,8.407771530552179e-05,2.0439712622444262e-07,0.009900990099009901,5.8754167905262346e-05,5.735025507090858e-06,2.765860977326693e-07,0.011703297989373406
TNR,0.039938708951969715,5.884556703361632e-06,8.407771530552179e-05,4.1917224136156506e-09,0.009900990099009901,4.9596957353307114e-05,8.230149235470814e-06,5.829933815877122e-09,0.011703297989373406
HSPG2,0.0397954124653936,6.321511369922206e-06,8.407771530552179e-05,1.5643308870494366e-09,0.009900990099009901,4.478941268511351e-05,8.828926494304757e-06,2.1940124643049603e-09,0.011703297989373406
PID1,0.0393716709281833,7.802120114863698e-06,8.407771530552179e-05,4.595713032351512e-09,0.009900990099009901,4.9619705156441695e-05,1.08816180123622e-05,6.365253507412066e-09,0.011703297989373406
VPS13D,0.03932344074066455,7.99021475927919e-06,8.407771530552179e-05,5.92187077153028e-10,0.009900990099009901,4.241021557654502e-05,1.1128432812366561e-05,8.376054839505347e-10,0.011703297989373406
NPR3,0.039155703315637336,8.678606669421107e-06,8.407771530552179e-05,7.190069074569649e-07,0.009900990099009901,6.390361134440177e-05,1.2070384797525879e-05,9.510673379060383e-07,0.011703297989373406
ADGRL2,0.03908410164910967,8.989355018584888e-06,8.407771530552179e-05,1.133538485298402e-09,0.009900990099009901,4.463039530279947e-05,1.2485215303590123e-05,1.5965330778850734e-09,0.011703297989373406
YOD1,0.038989285335063066,9.417195978023152e-06,8.407771530552179e-05,9.038855530718592e-08,0.009900990099009901,5.545813259295127e-05,1.3061298166467618e-05,1.233131723153969e-07,0.011703297989373406
ECM1,0.038860735039978764,1.0028315466370508e-05,8.407771530552179e-05,4.66645072583205e-08,0.009900990099009901,5.5269305335183544e-05,1.3889633609931451e-05,6.383653523710055e-08,0.011703297989373406
S100Z,0.03882247655842621,1.0217366823050966e-05,8.407771530552179e-05,8.293791209368351e-10,0.009900990099009901,4.375083866342311e-05,1.4131904319572568e-05,1.171439436351462e-09,0.011703297989373406
IRS1,0.03865045342688691,1.1110134771619151e-05,8.407771530552179e-05,4.034186207313439e-09,0.009900990099009901,4.266483121617619e-05,1.534549001604855e-05,5.6186437427763784e-09,0.011703297989373406
INKA2,0.03859110051728477,1.1435038451135249e-05,8.407771530552179e-05,4.270145159690486e-08,0.009900990099009901,5.436108803811214e-05,1.5772466829152067e-05,5.849513917384227e-08,0.011703297989373406
B3GALT2,0.03839913773235233,1.2548904605891309e-05,8.407771530552179e-05,5.9542293651126954e-08,0.009900990099009901,5.2066140144140534e-05,1.728499257009822e-05,8.134193121738655e-08,0.011703297989373406
BCAR3,0.03764156885426802,1.8035952711437098e-05,8.407771530552179e-05,2.0887992446816384e-09,0.009900990099009901,4.4160377534779485e-05,2.4808738255071662e-05,2.9213975450092847e-09,0.011703297989373406
LSAMP,0.03742379526090634,1.9994005271972703e-05,8.407771530552179e-05,2.9562216419254383e-07,0.009900990099009901,5.501058216127194e-05,2.7464292956006462e-05,3.9787639864406974e-07,0.011703297989373406
SCN9A,0.03720498775177924,2.216344989702801e-05,8.407771530552179e-05,6.482247918437878e-07,0.009900990099009901,5.641682470537579e-05,3.0402537581657078e-05,8.597145780421589e-07,0.011703297989373406
FCGR1A,0.03719953022680357,2.2220314100929173e-05,8.407771530552179e-05,7.263112333788513e-11,0.009900990099009901,3.550977061520624e-05,3.0438786439629004e-05,1.0390718646335499e-10,0.011703297989373406
TP53I3,0.037092162178733325,2.336756701315501e-05,8.407771530552179e-05,2.2694640611220507e-09,0.009900990099009901,4.2667796990570724e-05,3.1966575941388526e-05,3.1696425434665514e-09,0.011703297989373406
OLFML2B,0.036976171663801786,2.466997543770777e-05,8.407771530552179e-05,1.0787438387005466e-08,0.009900990099009901,4.2448699738229454e-05,3.37021522373057e-05,1.485873056061359e-08,0.011703297989373406
